order_id,return_reason,refund_amount,refund_status
53910,Late Delivery,2713.1,Pending
53915,Size Issue,1397.35,Rejected
53925,Wrong Item Delivered,2409.59,Rejected
53926,Wrong Item Delivered,1706.7,Pending
53927,Late Delivery,4555.99,Rejected
53945,Poor Quality,4123.93,Pending
53948,Changed Mind,4281.71,Rejected
53956,Wrong Item Delivered,4007.88,Refunded
53965,Changed Mind,505.38,Rejected
53984,Size Issue,611.89,Pending
53989,Damaged Product,906.51,Pending
53991,Damaged Product,2811.79,Refunded
53993,Poor Quality,4584.31,Rejected
53994,Damaged Product,2858.88,Refunded
54000,Late Delivery,4287.52,Pending
54006,Changed Mind,2471.53,Refunded
54007,Wrong Item Delivered,1128.18,Refunded
54012,Size Issue,302.67,Refunded
54014,Size Issue,2577.28,Rejected
54015,Late Delivery,4585.8,Rejected
54021,Poor Quality,2825.92,Pending
54027,Late Delivery,1416.92,Pending
54035,Poor Quality,1344.63,Refunded
54041,Changed Mind,2027.04,Refunded
54043,Late Delivery,4315.67,Pending
54051,Late Delivery,1934.03,Pending
54061,Size Issue,4204.89,Pending
54069,Late Delivery,1134.33,Rejected
54076,Wrong Item Delivered,1460.96,Rejected
54100,Wrong Item Delivered,631.52,Rejected
54104,Size Issue,302.44,Refunded
54110,Changed Mind,568.86,Rejected
54113,Wrong Item Delivered,4344.06,Rejected
54120,Changed Mind,3399.83,Pending
54121,Changed Mind,4410.67,Rejected
54122,Size Issue,383.94,Pending
54146,Changed Mind,1017.13,Refunded
54156,Changed Mind,2840.8,Pending
54160,Size Issue,2427.42,Refunded
54172,Late Delivery,1279.26,Pending
54173,Changed Mind,4097.85,Refunded
54192,Late Delivery,3174.48,Refunded
54195,Changed Mind,2468.68,Rejected
54198,Wrong Item Delivered,4905.55,Pending
54207,Damaged Product,4029.71,Refunded
54218,Late Delivery,190.95,Pending
54237,Changed Mind,4553.36,Pending
54248,Poor Quality,1875.21,Refunded
54253,Changed Mind,1139.16,Pending
54254,Poor Quality,1809.97,Rejected
54256,Wrong Item Delivered,3827.32,Pending
54282,Changed Mind,2205.47,Pending
54293,Damaged Product,4403.82,Refunded
54296,Late Delivery,623.82,Refunded
54297,Wrong Item Delivered,4694.06,Refunded
54312,Poor Quality,4164.68,Pending
54313,Wrong Item Delivered,137.62,Refunded
54318,Wrong Item Delivered,4934.39,Pending
54321,Wrong Item Delivered,4605.91,Rejected
54324,Poor Quality,2622.47,Refunded
54328,Size Issue,3524.54,Refunded
54342,Poor Quality,1422.77,Refunded
54349,Wrong Item Delivered,3111.6,Refunded
54372,Poor Quality,790.44,Rejected
54380,Poor Quality,1406.37,Pending
54408,Poor Quality,2630.25,Pending
54416,Wrong Item Delivered,3735.27,Pending
54433,Late Delivery,3127.2,Pending
54443,Late Delivery,582.35,Refunded
54445,Damaged Product,545.82,Refunded
54458,Changed Mind,1809.49,Rejected
54469,Wrong Item Delivered,1930.18,Refunded
54473,Poor Quality,1889.72,Refunded
54489,Size Issue,4786.53,Rejected
54512,Wrong Item Delivered,1057.74,Rejected
54529,Size Issue,558.69,Pending
54540,Poor Quality,1875.49,Refunded
54547,Late Delivery,2809.06,Pending
54550,Wrong Item Delivered,3019.52,Pending
54552,Changed Mind,4000.96,Refunded
54559,Wrong Item Delivered,3854.97,Rejected
54562,Damaged Product,3224.66,Refunded
54567,Wrong Item Delivered,2571,Pending
54587,Changed Mind,1156.39,Rejected
54588,Poor Quality,1956.36,Refunded
54599,Damaged Product,2461.54,Pending
54611,Wrong Item Delivered,3480.93,Pending
54623,Damaged Product,2090.33,Rejected
54626,Wrong Item Delivered,2971.45,Pending
54671,Late Delivery,4529.44,Refunded
54682,Size Issue,2785.55,Refunded
54689,Late Delivery,951.12,Refunded
54693,Wrong Item Delivered,2898.09,Rejected
54694,Late Delivery,3552.09,Refunded
54699,Late Delivery,1091.13,Refunded
54700,Late Delivery,541.18,Rejected
54704,Late Delivery,1028.02,Rejected
54728,Wrong Item Delivered,1690.82,Rejected
54731,Poor Quality,1575.89,Refunded
54737,Poor Quality,2438.42,Rejected
54743,Size Issue,4493.7,Rejected
54753,Size Issue,3032.6,Rejected
54759,Damaged Product,4208.25,Rejected
54766,Damaged Product,2842.01,Rejected
54795,Damaged Product,1104.93,Rejected
54798,Wrong Item Delivered,4517.26,Refunded
54828,Size Issue,176.82,Rejected
54838,Size Issue,4681.85,Rejected
54843,Poor Quality,3418.09,Rejected
54847,Size Issue,2205.81,Pending
54851,Changed Mind,3683.77,Pending
54868,Changed Mind,102.6,Refunded
54875,Late Delivery,931.4,Rejected
54878,Damaged Product,4817.32,Refunded
54879,Poor Quality,3075.13,Rejected
54882,Damaged Product,2358.6,Refunded
54885,Damaged Product,3860.2,Rejected
54887,Damaged Product,1580.55,Rejected
54897,Size Issue,1254.7,Rejected
54916,Late Delivery,177.02,Rejected
54917,Late Delivery,215.94,Pending
54923,Damaged Product,1720.86,Rejected
54935,Changed Mind,2530.48,Refunded
54937,Size Issue,183.85,Rejected
54941,Size Issue,1965.05,Pending
54958,Damaged Product,4031.83,Pending
54977,Late Delivery,1448.65,Refunded
54979,Late Delivery,3936.87,Pending
54986,Poor Quality,980.72,Refunded
54992,Changed Mind,2469.49,Refunded
54994,Wrong Item Delivered,4274.01,Refunded
55016,Poor Quality,1448.46,Rejected
55027,Poor Quality,3801.29,Pending
55044,Size Issue,3743.86,Pending
55062,Late Delivery,497.55,Rejected
55079,Changed Mind,4625.62,Refunded
55083,Changed Mind,1865.01,Pending
55098,Late Delivery,332.23,Rejected
55127,Changed Mind,3420.3,Pending
55135,Wrong Item Delivered,3186.52,Rejected
55141,Changed Mind,674.69,Pending
55149,Poor Quality,756.2,Refunded
55150,Wrong Item Delivered,1944.08,Refunded
55157,Wrong Item Delivered,4861.27,Pending
55160,Late Delivery,3801.67,Pending
55161,Damaged Product,4530.86,Rejected
55171,Size Issue,3381.74,Rejected
55187,Damaged Product,215.96,Refunded
55199,Changed Mind,4174.31,Pending
55206,Late Delivery,535.42,Refunded
55220,Changed Mind,2407.45,Pending
55225,Changed Mind,1903.32,Pending
55230,Changed Mind,2124.49,Pending
55233,Damaged Product,317.94,Refunded
55239,Poor Quality,2055.37,Rejected
55271,Damaged Product,805.6,Refunded
55278,Size Issue,702.38,Refunded
55282,Late Delivery,4633.82,Rejected
55292,Size Issue,4931.19,Rejected
55315,Changed Mind,4246.06,Pending
55321,Poor Quality,4138.27,Refunded
55343,Poor Quality,1183.32,Rejected
55356,Damaged Product,251.46,Rejected
55362,Changed Mind,3678.32,Pending
55372,Changed Mind,1865.11,Rejected
55379,Poor Quality,3607.79,Refunded
55384,Damaged Product,1678.05,Rejected
55397,Poor Quality,2735.24,Pending
55398,Changed Mind,1671.78,Refunded
55401,Wrong Item Delivered,2066.05,Refunded
55432,Poor Quality,1474.41,Pending
55452,Damaged Product,2010.32,Rejected
55468,Wrong Item Delivered,494.11,Refunded
55469,Size Issue,2287.5,Refunded
55473,Poor Quality,4170.53,Refunded
55474,Size Issue,1065.13,Pending
55483,Damaged Product,1772.84,Pending
55485,Wrong Item Delivered,3238.01,Rejected
55486,Damaged Product,1346.4,Rejected
55493,Damaged Product,3062.33,Pending
55501,Poor Quality,4683.89,Pending
55513,Poor Quality,444.53,Rejected
55522,Late Delivery,2575.66,Rejected
55524,Size Issue,4632.66,Rejected
55528,Damaged Product,760.31,Pending
55530,Poor Quality,1896.89,Rejected
55532,Size Issue,4849.94,Pending
55552,Poor Quality,1550.78,Refunded
55555,Changed Mind,3283.36,Rejected
55561,Wrong Item Delivered,2934.16,Pending
55563,Size Issue,2312.22,Rejected
55575,Late Delivery,4557.9,Refunded
55591,Changed Mind,512.07,Rejected
55594,Wrong Item Delivered,3401.29,Rejected
55596,Late Delivery,4803.11,Rejected
55612,Wrong Item Delivered,2233.83,Refunded
55616,Late Delivery,1632.6,Pending
55626,Late Delivery,4557.57,Refunded
55634,Poor Quality,2420.89,Rejected
55640,Wrong Item Delivered,1282.09,Pending
55653,Size Issue,1259.26,Refunded
55655,Late Delivery,2780.4,Refunded
55663,Damaged Product,4568.74,Rejected
55704,Damaged Product,1562.25,Refunded
55708,Changed Mind,4690.52,Rejected
55712,Late Delivery,2985.68,Refunded
55738,Changed Mind,3870.61,Refunded
55739,Late Delivery,1092.58,Rejected
55751,Damaged Product,1337.26,Rejected
55755,Changed Mind,2744.12,Pending
55758,Changed Mind,2641.85,Refunded
55764,Damaged Product,2752.72,Refunded
55777,Changed Mind,3461.14,Rejected
55779,Changed Mind,2733.54,Rejected
55787,Damaged Product,3177.83,Rejected
55833,Changed Mind,4909.08,Refunded
55846,Damaged Product,2147.15,Rejected
55855,Changed Mind,1877.7,Rejected
55857,Late Delivery,1355.64,Pending
55870,Size Issue,4590.03,Rejected
55875,Size Issue,363.92,Pending
55882,Damaged Product,1724.8,Rejected
55903,Damaged Product,756.32,Refunded
55912,Late Delivery,1589.59,Refunded
55932,Changed Mind,1200.08,Pending
55950,Poor Quality,2024.27,Pending
55957,Late Delivery,2577.88,Pending
55982,Changed Mind,4529.1,Rejected
56001,Late Delivery,4772.24,Rejected
56008,Changed Mind,2960.4,Rejected
56012,Size Issue,3937.9,Rejected
56013,Changed Mind,2672.51,Rejected
56016,Changed Mind,3156.88,Pending
56028,Changed Mind,3244.71,Pending
56038,Wrong Item Delivered,4480.28,Pending
56039,Size Issue,1061.23,Rejected
56042,Changed Mind,2521.27,Refunded
56045,Late Delivery,2112.23,Pending
56046,Late Delivery,1381.22,Refunded
56050,Damaged Product,705.12,Pending
56052,Poor Quality,2957.16,Refunded
56057,Late Delivery,4209.6,Rejected
56065,Size Issue,1056.92,Refunded
56067,Late Delivery,3741.73,Rejected
56074,Late Delivery,4941.33,Rejected
56077,Size Issue,319.43,Rejected
56093,Size Issue,2202.54,Pending
56094,Damaged Product,2310.9,Pending
56128,Poor Quality,4410.74,Rejected
56130,Size Issue,2076.35,Rejected
56133,Poor Quality,1935.81,Pending
56140,Damaged Product,4872.73,Rejected
56143,Size Issue,4422.57,Pending
56145,Wrong Item Delivered,4898.69,Rejected
56147,Damaged Product,2289.46,Refunded
56154,Size Issue,4212.96,Rejected
56157,Wrong Item Delivered,3029.9,Refunded
56165,Poor Quality,3329.19,Pending
56166,Poor Quality,2458.71,Pending
56167,Poor Quality,3781.14,Refunded
56171,Damaged Product,317.38,Rejected
56172,Wrong Item Delivered,2162.7,Refunded
56177,Size Issue,123.81,Rejected
56180,Poor Quality,4407.49,Refunded
56186,Changed Mind,1887.46,Refunded
56188,Wrong Item Delivered,4826.4,Pending
56203,Size Issue,4036.19,Refunded
56217,Poor Quality,1064.46,Pending
56225,Changed Mind,595.6,Rejected
56233,Size Issue,2217.19,Pending
56247,Changed Mind,1955.21,Pending
56248,Poor Quality,2703.94,Refunded
56251,Changed Mind,1463.19,Pending
56277,Poor Quality,4746.05,Pending
56279,Wrong Item Delivered,2526.1,Pending
56280,Poor Quality,1432.87,Refunded
56282,Wrong Item Delivered,3045.67,Rejected
56302,Size Issue,2658.46,Refunded
56322,Late Delivery,2609.13,Rejected
56332,Late Delivery,2532.91,Refunded
56347,Poor Quality,420.1,Refunded
56361,Wrong Item Delivered,4303.26,Refunded
56367,Poor Quality,441.88,Refunded
56370,Poor Quality,428.68,Refunded
56375,Size Issue,1145.81,Pending
56385,Damaged Product,484.44,Refunded
56392,Poor Quality,648.35,Pending
56407,Size Issue,2173.47,Refunded
56423,Poor Quality,4059.19,Refunded
56441,Late Delivery,4423.36,Pending
56442,Late Delivery,2175.27,Pending
56443,Late Delivery,2053.56,Pending
56446,Wrong Item Delivered,385.03,Refunded
56448,Wrong Item Delivered,4269.37,Pending
56450,Poor Quality,931.52,Rejected
56470,Late Delivery,2151.7,Refunded
56480,Changed Mind,4309.05,Pending
56499,Late Delivery,356.08,Refunded
56503,Poor Quality,4475.13,Rejected
56523,Damaged Product,2558.6,Rejected
56538,Wrong Item Delivered,1394.1,Refunded
56539,Wrong Item Delivered,3336.09,Rejected
56568,Poor Quality,3848.61,Refunded
56571,Poor Quality,1234.36,Refunded
56578,Damaged Product,3148.74,Refunded
56592,Size Issue,3204.04,Refunded
56618,Wrong Item Delivered,2331.76,Pending
56635,Size Issue,2877.63,Rejected
56637,Poor Quality,4353.1,Rejected
56638,Late Delivery,1890.26,Refunded
56643,Size Issue,3860.14,Refunded
56659,Damaged Product,2372.55,Pending
56661,Damaged Product,4740.9,Rejected
56663,Poor Quality,1440.85,Rejected
56669,Changed Mind,2663.16,Pending
56678,Size Issue,1537.42,Rejected
56689,Damaged Product,4070.42,Pending
56696,Wrong Item Delivered,2959.63,Pending
56698,Poor Quality,4603.85,Rejected
56713,Poor Quality,4700.38,Rejected
56714,Wrong Item Delivered,640.35,Pending
56730,Changed Mind,4748.82,Pending
56737,Wrong Item Delivered,1224.13,Rejected
56743,Changed Mind,2493.48,Pending
56746,Wrong Item Delivered,2446.58,Rejected
56747,Late Delivery,3358.62,Rejected
56759,Poor Quality,4947.29,Rejected
56766,Damaged Product,4470.6,Refunded
56787,Late Delivery,3519.98,Refunded
56789,Size Issue,1383.56,Rejected
56798,Size Issue,4802.67,Rejected
56804,Wrong Item Delivered,2549.98,Pending
56805,Changed Mind,3676.1,Pending
56814,Late Delivery,3744.97,Refunded
56825,Wrong Item Delivered,557.08,Pending
56832,Late Delivery,2101.05,Rejected
56838,Size Issue,1199.02,Pending
56839,Late Delivery,4852.23,Pending
56841,Damaged Product,505.25,Rejected
56844,Changed Mind,4213.56,Refunded
56848,Wrong Item Delivered,2000.1,Rejected
56853,Damaged Product,2458.83,Rejected
56870,Damaged Product,4472.06,Pending
56875,Damaged Product,4588.86,Pending
56888,Size Issue,2645.77,Rejected
56891,Size Issue,471.98,Pending
56897,Size Issue,3440.43,Refunded
56932,Poor Quality,4362.01,Refunded
56938,Changed Mind,2402.95,Pending
56939,Size Issue,2283.99,Rejected
56942,Wrong Item Delivered,912.11,Refunded
56945,Late Delivery,4296.42,Pending
56953,Late Delivery,1301.12,Rejected
56954,Wrong Item Delivered,3751.94,Pending
56955,Poor Quality,449.47,Rejected
56963,Changed Mind,4733.26,Pending
56980,Poor Quality,331.13,Pending
56986,Late Delivery,2785.09,Rejected
56992,Damaged Product,4264.16,Refunded
56994,Late Delivery,2801.91,Refunded
57017,Damaged Product,2715.33,Rejected
57027,Damaged Product,4290.96,Pending
57032,Wrong Item Delivered,1734.1,Refunded
57034,Wrong Item Delivered,123.99,Rejected
57042,Size Issue,1741.55,Pending
57048,Changed Mind,1327.52,Pending
57062,Late Delivery,1741.31,Rejected
57079,Size Issue,2348.6,Refunded
57090,Late Delivery,397.87,Pending
57091,Late Delivery,3967,Refunded
57115,Poor Quality,1432.71,Pending
57132,Poor Quality,3706.51,Pending
57135,Wrong Item Delivered,3534.21,Rejected
57136,Damaged Product,1773.25,Pending
57137,Changed Mind,576.66,Rejected
57153,Wrong Item Delivered,668.38,Rejected
57154,Late Delivery,1512.65,Refunded
57171,Wrong Item Delivered,3999.87,Refunded
57173,Wrong Item Delivered,915.19,Pending
57177,Changed Mind,4011.18,Refunded
57187,Late Delivery,2713.18,Refunded
57194,Size Issue,1686.35,Pending
57197,Poor Quality,2101.06,Rejected
57203,Damaged Product,1777.84,Rejected
57206,Damaged Product,1423.86,Pending
57207,Damaged Product,3398.81,Refunded
57210,Poor Quality,1198.44,Refunded
57225,Size Issue,997.55,Pending
57232,Size Issue,3947.77,Refunded
57261,Wrong Item Delivered,1723.44,Pending
57262,Wrong Item Delivered,3127.74,Refunded
57266,Poor Quality,3114.74,Pending
57275,Late Delivery,4165.36,Pending
57277,Damaged Product,4895.04,Refunded
57286,Wrong Item Delivered,4829.72,Refunded
57290,Changed Mind,163.77,Pending
57295,Changed Mind,742.22,Refunded
57302,Changed Mind,4593.87,Refunded
57323,Damaged Product,118.46,Rejected
57338,Wrong Item Delivered,2428.13,Rejected
57343,Damaged Product,1473.23,Rejected
57344,Changed Mind,2203.43,Rejected
57350,Size Issue,2878.01,Refunded
57366,Changed Mind,367.23,Pending
57367,Wrong Item Delivered,2101.79,Refunded
57372,Wrong Item Delivered,726.44,Pending
57382,Changed Mind,1372.81,Rejected
57390,Size Issue,1522.29,Pending
57396,Late Delivery,850.68,Refunded
57399,Changed Mind,1045.48,Rejected
57422,Changed Mind,3686.76,Rejected
57425,Changed Mind,4244.72,Rejected
57427,Late Delivery,2572.96,Rejected
57432,Poor Quality,3802.77,Pending
57437,Wrong Item Delivered,375.17,Pending
57464,Damaged Product,2247.39,Rejected
57473,Damaged Product,480.34,Pending
57494,Late Delivery,3768.72,Pending
57515,Wrong Item Delivered,3114.04,Rejected
57520,Size Issue,1334.09,Rejected
57527,Wrong Item Delivered,149.26,Rejected
57528,Wrong Item Delivered,1497.45,Rejected
57529,Late Delivery,3390.95,Rejected
57531,Wrong Item Delivered,2512.43,Refunded
57534,Poor Quality,4161.28,Refunded
57541,Damaged Product,2957.84,Pending
57546,Poor Quality,975.89,Pending
57550,Damaged Product,3534.95,Refunded
57575,Late Delivery,1850.07,Rejected
57576,Poor Quality,3330.88,Rejected
57579,Size Issue,4201.31,Pending
57589,Poor Quality,4793.8,Pending
57591,Late Delivery,1789.73,Rejected
57594,Damaged Product,1162.68,Rejected
57599,Late Delivery,3660.66,Rejected
57605,Changed Mind,3441.85,Refunded
57612,Poor Quality,3151.11,Pending
57629,Late Delivery,2665.51,Rejected
57646,Late Delivery,1020.63,Pending
57658,Late Delivery,1755.06,Pending
57672,Poor Quality,4412.37,Pending
57681,Late Delivery,4986.29,Pending
57685,Changed Mind,4593.75,Pending
57690,Damaged Product,1085.37,Rejected
57708,Wrong Item Delivered,799.71,Pending
57723,Poor Quality,2261.9,Rejected
57733,Changed Mind,295.63,Refunded
57739,Late Delivery,3535.98,Pending
57747,Damaged Product,1104.26,Pending
57767,Late Delivery,651.7,Rejected
57772,Size Issue,2820.39,Rejected
57773,Poor Quality,2643.71,Rejected
57776,Size Issue,4762.04,Pending
57778,Poor Quality,4752.14,Pending
57782,Poor Quality,1928.97,Pending
57792,Poor Quality,2072.06,Pending
57853,Poor Quality,3502.65,Refunded
57863,Size Issue,198.98,Rejected
57874,Size Issue,2390.2,Refunded
57881,Late Delivery,239.69,Pending
57902,Wrong Item Delivered,2967.56,Refunded
57906,Poor Quality,3517.01,Pending
57917,Wrong Item Delivered,4589.49,Rejected
57928,Wrong Item Delivered,2371.85,Rejected
57955,Wrong Item Delivered,4849.01,Refunded
57959,Changed Mind,2227.41,Pending
57960,Poor Quality,389.41,Refunded
57967,Wrong Item Delivered,3687.05,Pending
57970,Changed Mind,1459.03,Refunded
57974,Late Delivery,712.93,Rejected
57986,Damaged Product,1025.17,Rejected
57992,Late Delivery,4398.62,Rejected
57993,Wrong Item Delivered,4046.96,Refunded
58004,Late Delivery,929.74,Refunded
58009,Damaged Product,598,Refunded
58020,Wrong Item Delivered,2513.7,Refunded
58036,Late Delivery,1962.78,Refunded
58041,Late Delivery,1519.77,Pending
58046,Wrong Item Delivered,231.08,Rejected
58054,Poor Quality,1732.29,Rejected
58056,Wrong Item Delivered,391.73,Pending
58065,Late Delivery,1625.81,Refunded
58066,Changed Mind,445.7,Refunded
58082,Size Issue,4181.67,Pending
58104,Size Issue,2175.39,Refunded
58116,Late Delivery,4138.88,Rejected
58118,Damaged Product,669.91,Pending
58120,Wrong Item Delivered,4733.3,Refunded
58130,Wrong Item Delivered,859.89,Rejected
58131,Size Issue,3957.67,Rejected
58151,Damaged Product,2180.19,Rejected
58155,Changed Mind,3155.65,Rejected
58164,Wrong Item Delivered,3154.36,Refunded
58166,Damaged Product,3412.36,Refunded
58169,Poor Quality,2035.63,Refunded
58170,Size Issue,2740.49,Rejected
58173,Size Issue,521.52,Pending
58174,Poor Quality,3766.23,Refunded
58184,Changed Mind,2203.42,Rejected
58185,Changed Mind,336.24,Rejected
58187,Size Issue,3823.65,Refunded
58192,Damaged Product,2563.44,Refunded
58205,Late Delivery,2813.58,Pending
58209,Size Issue,1451.83,Pending
58212,Poor Quality,180.94,Refunded
58213,Damaged Product,4650.18,Pending
58215,Poor Quality,3059.39,Pending
58230,Changed Mind,3178.48,Refunded
58236,Poor Quality,1103.03,Refunded
58248,Damaged Product,3056.84,Pending
58255,Poor Quality,2001,Rejected
58264,Late Delivery,458.1,Rejected
58285,Size Issue,3962.07,Rejected
58318,Late Delivery,2893.29,Rejected
58324,Changed Mind,1417.97,Rejected
58330,Poor Quality,1607.88,Refunded
58332,Changed Mind,2272.98,Refunded
58333,Size Issue,2080.1,Pending
58349,Wrong Item Delivered,4596.32,Rejected
58359,Poor Quality,4310.23,Rejected
58365,Wrong Item Delivered,4455.73,Refunded
58369,Late Delivery,565.04,Pending
58371,Wrong Item Delivered,3015.35,Pending
58379,Late Delivery,2324.59,Rejected
58387,Changed Mind,1638.45,Pending
58391,Poor Quality,1004.46,Refunded
58393,Size Issue,3899.68,Pending
58394,Late Delivery,775.24,Pending
58402,Size Issue,4369.61,Refunded
58413,Wrong Item Delivered,1973.69,Refunded
58418,Late Delivery,780.05,Pending
58419,Damaged Product,4455.64,Rejected
58421,Late Delivery,3215.86,Refunded
58432,Poor Quality,1916.86,Refunded
58438,Poor Quality,1791.54,Refunded
58463,Damaged Product,3384.01,Refunded
58469,Damaged Product,2926.53,Pending
58475,Late Delivery,4864.48,Refunded
58481,Changed Mind,544.51,Refunded
58509,Wrong Item Delivered,2653.39,Pending
58522,Size Issue,2135.32,Refunded
58533,Late Delivery,4144.28,Refunded
58543,Wrong Item Delivered,867.65,Refunded
58555,Wrong Item Delivered,1681.7,Refunded
58557,Late Delivery,181.66,Rejected
58566,Damaged Product,4607.57,Pending
58572,Late Delivery,4978.65,Refunded
58574,Poor Quality,3103.34,Rejected
58585,Poor Quality,1531.43,Refunded
58591,Damaged Product,1118.36,Refunded
58598,Late Delivery,3354.89,Refunded
58606,Changed Mind,468.3,Pending
58611,Changed Mind,1827.78,Rejected
58617,Late Delivery,4946.8,Refunded
58626,Late Delivery,2092.28,Refunded
58636,Wrong Item Delivered,4791.81,Pending
58641,Wrong Item Delivered,2630.8,Rejected
58650,Late Delivery,2440.61,Pending
58652,Poor Quality,217.38,Pending
58653,Size Issue,4309.12,Pending
58657,Size Issue,3832.02,Refunded
58660,Poor Quality,2513.93,Refunded
58667,Late Delivery,3651.11,Pending
58676,Size Issue,1609.99,Pending
58679,Late Delivery,629.74,Rejected
58680,Size Issue,4519.64,Rejected
58691,Late Delivery,4251.87,Rejected
58697,Changed Mind,1159.66,Rejected
58703,Poor Quality,3020.19,Rejected
58736,Late Delivery,4110.33,Rejected
58743,Damaged Product,4093.03,Rejected
58762,Late Delivery,412.17,Pending
58803,Poor Quality,1259.59,Refunded
58816,Late Delivery,2449.22,Rejected
58828,Late Delivery,3963.14,Rejected
58832,Size Issue,696.54,Refunded
58835,Late Delivery,2652.69,Pending
58836,Damaged Product,859.21,Refunded
58869,Late Delivery,1678.78,Refunded
58873,Wrong Item Delivered,1192.01,Refunded
58876,Poor Quality,3597.02,Refunded
58896,Size Issue,613.26,Rejected
58905,Poor Quality,2566.15,Rejected
58908,Size Issue,141.08,Pending
58909,Poor Quality,661.09,Refunded
58912,Size Issue,1657.61,Refunded
58920,Damaged Product,2987.54,Refunded
58933,Late Delivery,4721.6,Rejected
58941,Poor Quality,2274.87,Pending
58948,Wrong Item Delivered,481.21,Rejected
58951,Changed Mind,4497.28,Refunded
58971,Poor Quality,4800.32,Pending
58973,Changed Mind,2815.44,Pending
58977,Damaged Product,4479.99,Rejected
58987,Late Delivery,2081.9,Refunded
58997,Size Issue,1645.57,Rejected
59002,Wrong Item Delivered,1161.76,Pending
59004,Damaged Product,901.03,Pending
59010,Poor Quality,122.15,Pending
59016,Wrong Item Delivered,2017.87,Refunded
59021,Wrong Item Delivered,4742.91,Refunded
59029,Wrong Item Delivered,4002.9,Refunded
59040,Damaged Product,2159.01,Rejected
59047,Late Delivery,228.34,Rejected
59051,Wrong Item Delivered,501.74,Rejected
59052,Changed Mind,3447.22,Rejected
59059,Size Issue,3327.41,Refunded
59062,Late Delivery,3134.15,Pending
59069,Damaged Product,4745.89,Pending
59104,Damaged Product,2420.14,Pending
59119,Damaged Product,1029.48,Refunded
59129,Poor Quality,382.3,Pending
59132,Late Delivery,859.68,Refunded
59133,Late Delivery,1780.97,Rejected
59151,Size Issue,1076.85,Rejected
59165,Changed Mind,2693.85,Refunded
59170,Wrong Item Delivered,1196.4,Refunded
59187,Wrong Item Delivered,2645.34,Pending
59188,Changed Mind,4458.26,Rejected
59189,Wrong Item Delivered,188.27,Pending
59191,Wrong Item Delivered,2275.16,Rejected
59192,Size Issue,4615.99,Rejected
59203,Wrong Item Delivered,2862.22,Rejected
59204,Damaged Product,3858.68,Pending
59207,Changed Mind,2190.37,Refunded
59212,Late Delivery,4646.59,Refunded
59216,Changed Mind,1163.42,Pending
59224,Damaged Product,3126.24,Refunded
59241,Size Issue,4016.23,Refunded
59243,Poor Quality,1117.71,Rejected
59247,Size Issue,1397.69,Pending
59248,Size Issue,3376.83,Refunded
59250,Changed Mind,3049.83,Pending
59271,Size Issue,2732.44,Refunded
59273,Changed Mind,2465.32,Pending
59291,Wrong Item Delivered,4129.77,Rejected
59299,Late Delivery,654.97,Pending
59302,Size Issue,3394.66,Refunded
59337,Changed Mind,2459.48,Refunded
59341,Size Issue,3680.97,Pending
59359,Changed Mind,2950.53,Pending
59373,Size Issue,504.75,Refunded
59396,Damaged Product,4298.16,Rejected
59398,Size Issue,4180.37,Pending
59400,Damaged Product,1577.89,Pending
59405,Changed Mind,1217.04,Pending
59406,Size Issue,4092.44,Refunded
59412,Changed Mind,3159.11,Refunded
59419,Late Delivery,2693.07,Refunded
59420,Damaged Product,445.13,Pending
59443,Poor Quality,481.19,Refunded
59450,Changed Mind,822.9,Pending
59451,Size Issue,2823.4,Refunded
59461,Damaged Product,1388.61,Pending
59462,Damaged Product,4472.93,Pending
59475,Late Delivery,4578.11,Refunded
59478,Changed Mind,2481.05,Pending
59494,Late Delivery,3211.18,Rejected
59503,Size Issue,1742.72,Pending
59510,Late Delivery,3278.73,Refunded
59511,Changed Mind,2246.6,Rejected
59529,Late Delivery,400.37,Rejected
59532,Size Issue,3137,Refunded
59533,Late Delivery,4747.84,Rejected
59535,Late Delivery,3471.58,Refunded
59538,Wrong Item Delivered,705.65,Rejected
59542,Damaged Product,2601.72,Pending
59554,Changed Mind,2487.16,Pending
59556,Poor Quality,4967.03,Rejected
59557,Changed Mind,528.59,Refunded
59578,Poor Quality,4119.38,Refunded
59584,Late Delivery,4438.19,Refunded
59588,Wrong Item Delivered,3888.28,Pending
59596,Poor Quality,3779.92,Rejected
59600,Damaged Product,3611.27,Rejected
59606,Size Issue,639.23,Refunded
59612,Changed Mind,2003.5,Refunded
59617,Late Delivery,1023.49,Refunded
59618,Damaged Product,1840.11,Pending
59626,Size Issue,1529.24,Rejected
59634,Size Issue,1591.1,Pending
59635,Poor Quality,4667.11,Refunded
59663,Wrong Item Delivered,386.69,Pending
59673,Poor Quality,4314.41,Pending
59685,Wrong Item Delivered,281.41,Refunded
59696,Damaged Product,2424.86,Rejected
59697,Poor Quality,231.69,Rejected
59709,Poor Quality,750.98,Pending
59742,Size Issue,1457.55,Rejected
59752,Damaged Product,1181.99,Refunded
59755,Late Delivery,312.68,Rejected
59767,Poor Quality,2880.23,Pending
59768,Poor Quality,2832.57,Pending
59775,Damaged Product,2784.03,Rejected
59782,Late Delivery,2336.84,Pending
59785,Size Issue,2484.48,Refunded
59793,Changed Mind,1027.01,Pending
59794,Late Delivery,1667.08,Refunded
59797,Size Issue,4652.24,Refunded
59808,Damaged Product,1323.34,Refunded
